Business_Unit__c,Advertiser__c,Agency__c,RecordTypeId,AccountId,CurrencyIsoCode,Name,CloseDate,StageName
Xaxis,a0063000002sxdvAAA,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfxNAAT,DKK,WALLMANS A/S - Wallmans - Digital - Uge 32-52 - 2016,2016-12-31,Closed Won
Xaxis,a0063000002sxdvAAA,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfxNAAT,DKK,WALLMANS A/S - Wallmans online,2016-06-30,Closed Won
Xaxis,a0063000002sxdwAAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfxOAAT,DKK,WAOO! A/S - Online - 2016 - april,2016-04-30,Closed Won
Xaxis,a0063000002sxdwAAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfxOAAT,DKK,WAOO! A/S - Online - 2016 - september-december,2016-12-31,Closed Won
Xaxis,a0063000002sxdwAAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfxOAAT,DKK,WAOO! A/S - online - 2016 - TV Offer okt-dec,2016-12-31,Closed Won
Xaxis,a0063000002sxdwAAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfxOAAT,DKK,WAOO! A/S - Online 2016 - Januar,2016-02-29,Closed Won
Xaxis,a0063000002sxdwAAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfxOAAT,DKK,WAOO! A/S - TV uge 40-46,2016-11-20,Closed Won
Xaxis,a0063000002sxdwAAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfxOAAT,DKK,WAOO! A/S - Waoo - 2016 - feb + marts banner,2016-03-31,Closed Won
Xaxis,a0063000002sxdWAAQ,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfwhAAD,DKK,TSE Data Processing Limited - DENMARK-Betfair/Uge 35-36 2016/TV+Web TV Reach,2016-09-17,Closed Won
Xaxis,a0063000002sxdWAAQ,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfwhAAD,DKK,TSE Data Processing Limited - DENMARK-Betfair/Uge 39-40 2016/TV+WebTV Teach,2016-10-09,Closed Won
Xaxis,a0063000002sxdWAAQ,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfwhAAD,DKK,TSE Data Processing Limited - DENMARK-Betfair/Uge 43-44 2016(/TV + Web TV,2016-11-06,Closed Won
Xaxis,a0063000002sxdxAAA,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfxPAAT,DKK,Watch Medier A/S - Shippingwatch - Geo-target campaign,2015-10-11,Closed Won
Xaxis,a0063000002sxdyAAA,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfxQAAT,DKK,WebCRM - QUISMA - Display Testkampagne - 2016,2016-10-01,Closed Won
Xaxis,a0063000002sxdYAAQ,a0063000002sxW0AAI,012i0000001EAyNAAW,0016300000FXfwkAAD,DKK,Tycho Brahe Planetarium - Tycho Brahe - Det vilde Amerika 2016,2016-03-31,Closed Won
Xaxis,a0063000002sxdZAAQ,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfwlAAD,DKK,Tysk Turist Information - Naturkampagne H1 2016 - Online,2016-09-18,Closed Won
Xaxis,a0063000002sxe0AAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfxSAAT,DKK,Witt Hvidevarer A/S - Witt - 2016 - Slow Juicer NO,2016-08-31,Closed Won
Xaxis,a0063000002sxe1AAA,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfxTAAT,DKK,"ZBC - ZBC - EUD, EUX, GAME, GYM Kampagne Februar 2016",2016-03-01,Closed Won
Xaxis,a0063000002sxW3AAI,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfiiAAD,DKK,A/S Arbejdernes Landsbank - Arbejdernes Landsbank - Bolig Bonus - September 20,2016-10-02,Closed Won
Xaxis,a0063000002sxW4AAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfijAAD,DKK,A/S Storebaelt - Partnertilbud paske / Digital,2016-03-31,Closed Won
Xaxis,a0063000002sxW4AAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfijAAD,DKK,A/S Storebaelt - Retargeting / 2016 / Digital,2016-08-31,Closed Won
Xaxis,a0063000002sxW4AAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfijAAD,DKK,A/S Storebaelt - WebTV / Uge 18-23 / Digital,2016-06-30,Closed Won
Xaxis,a0063000002sxW4AAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfijAAD,DKK,A/S Storebaelt - WebTV / Uge 32+33 / Digital,2016-08-31,Closed Won
Xaxis,a0063000002sxW5AAI,a0063000002sxW1AAI,012i0000001EAydAAG,0016300000FXfikAAD,SEK,AB Trav och Galopp - MEC X ATG Top7 v43-45 2016 #,2016-11-12,Closed Won
Xaxis,a0063000002sxW6AAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfimAAD,DKK,"Administrtions Center, Arts, Kommunikationsafd - Aarhus Universitet - 2016 - DPU Master forar",2016-05-01,Closed Won
Xaxis,a0063000002sxW6AAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfimAAD,DKK,"Administrtions Center, Arts, Kommunikationsafd - Online - Kandidatkampagne - forar 2016 - DPU",2016-04-30,Closed Won
Xaxis,a0063000002sxW7AAI,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfinAAD,DKK,"Advice Ledelses-& Kommunikations- - CBS: MPA, uge 26-44 2016, Online",2016-11-06,Closed Won
Xaxis,a0063000002sxW7AAI,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfinAAD,DKK,Advice Ledelses-& Kommunikations- - Danmarkbolig 2016,2016-12-31,Closed Won
Xaxis,a0063000002sxW7AAI,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfinAAD,DKK,"Advice Ledelses-& Kommunikations- - Landsbyggefonden - Danmarkbolig '16, online (2823)",2016-02-29,Closed Won
Xaxis,a0063000002sxW9AAI,a0063000002sxW0AAI,012i0000001EAyNAAW,0016300000FXfipAAD,DKK,Akademikernes ambitiose a-kasse - AKA - Digi 2016,2016-10-31,Closed Won
Xaxis,a0063000002sxW9AAI,a0063000002sxW0AAI,012i0000001EAyNAAW,0016300000FXfipAAD,DKK,Akademikernes ambitiose a-kasse - AKA - Digi Maj 2016,2016-05-31,Closed Won
Xaxis,a0063000002sxW9AAI,a0063000002sxW0AAI,012i0000001EAyNAAW,0016300000FXfipAAD,DKK,Akademikernes ambitiose a-kasse - AKA - Q2 2016,2016-04-30,Closed Won
Xaxis,a0063000002sxW9AAI,a0063000002sxW0AAI,012i0000001EAyNAAW,0016300000FXfipAAD,DKK,Akademikernes ambitiose a-kasse - Akademikernes A-kasse - Branding maj 2016,2016-05-31,Closed Won
Xaxis,a0063000002sxW9AAI,a0063000002sxW0AAI,012i0000001EAyNAAW,0016300000FXfipAAD,DKK,Akademikernes ambitiose a-kasse - Akademikernes A-kasse - Maj/juni Studerende 2016,2016-06-30,Closed Won
Xaxis,a0063000002sxWaAAI,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfjSAAT,DKK,Bolius Boligejernes Videncenter A/S - RealDania - Display - Sov Trygt - w3-8 (MS-DK-8161,2016-02-29,Closed Won
Xaxis,a0063000002sxWaAAI,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfjSAAT,DKK,Bolius Boligejernes Videncenter A/S - RealDania - Display - Sov Trygt - w45-w50 (IMS-DK-,2015-12-13,Closed Won
Xaxis,a0063000002sxWaAAI,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfjSAAT,DKK,Bolius Boligejernes Videncenter A/S - RealDania - Display - Sov Trygt - Xaxis rettelse 1,2016-02-29,Closed Won
Xaxis,a0063000002sxWaAAI,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfjSAAT,DKK,Bolius Boligejernes Videncenter A/S - RealDania_Display_Q4_2016,2016-12-31,Closed Won
Xaxis,a0063000002sxWaAAI,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfjSAAT,DKK,Bolius Boligejernes Videncenter A/S - TV Radonfrit hjem uge 2-4,2016-01-31,Closed Won
Xaxis,a0063000002sxWbAAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfjUAAT,DKK,Bornehuset Sjaelland - Psykolog,2016-03-06,Closed Won
Xaxis,a0063000002sxWEAAY,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfixAAD,DKK,"Amica Handel i Marketing Sp. z. o. o. - Branding Campaign DK, w. 40-41+44-45 2016, online",2016-11-13,Closed Won
Xaxis,a0063000002sxWEAAY,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfixAAD,DKK,"Amica Handel i Marketing Sp. z. o. o. - DK kontinuerligt, H2 2016, online",2016-12-11,Closed Won
Xaxis,a0063000002sxWgAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjZAAT,DKK,Bruuns Galleri A/S - Bruuns Galleri - 2016 - uge 14-15,2016-04-30,Closed Won
Xaxis,a0063000002sxWGAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfizAAD,DKK,Aqua D'or mineral water A/S - Aquadrinks - Online,2016-10-16,Closed Won
Xaxis,a0063000002sxWiAAI,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfjbAAD,DKK,C More Entertainment AB - C More - September Kampagne 2016_W36-40 2016,2016-10-06,Closed Won
Xaxis,a0063000002sxWiAAI,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfjbAAD,DKK,"C More Entertainment AB - Cmore Golf u.11-14 2016, online",2016-04-30,Closed Won
Xaxis,a0063000002sxWiAAI,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfjbAAD,DKK,"C More Entertainment AB - Golf, Q1 2016, online",2016-03-31,Closed Won
Xaxis,a0063000002sxWiAAI,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfjbAAD,DKK,"C More Entertainment AB - Kontinuerlig, Q1 2016, online",2016-03-31,Closed Won
Xaxis,a0063000002sxWiAAI,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfjbAAD,DKK,"C More Entertainment AB - November Kampagne, w. 43 - 47 2016, Online",2016-11-23,Closed Won
Xaxis,a0063000002sxWiAAI,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfjbAAD,DKK,"C More Entertainment AB - Play januarkampagne, uge 4-6 2016, online",2016-02-29,Closed Won
Xaxis,a0063000002sxWJAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfj2AAD,DKK,ARP Hansen Hotel Group A/S - Mini ferie - Uge 10-11 - TV,2016-03-31,Closed Won
Xaxis,a0063000002sxWJAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfj2AAD,DKK,ARP Hansen Hotel Group A/S - Miniferie - H1 - 2016 - Online,2016-07-03,Closed Won
Xaxis,a0063000002sxWJAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfj2AAD,DKK,ARP Hansen Hotel Group A/S - Miniferie - H2 - Online,2016-12-18,Closed Won
Xaxis,a0063000002sxWJAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfj2AAD,DKK,ARP Hansen Hotel Group A/S - Wake Up Copenhagen - Uge 53-2 - TV,2016-01-31,Closed Won
Xaxis,a0063000002sxWJAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfj2AAD,DKK,ARP Hansen Hotel Group A/S - Wakeup CPH - H1 2016 - Online,2016-06-30,Closed Won
Xaxis,a0063000002sxWJAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfj2AAD,DKK,ARP Hansen Hotel Group A/S - Wakeup CPH - H2 - Online,2017-01-01,Closed Won
Xaxis,a0063000002sxWJAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfj2AAD,DKK,ARP Hansen Hotel Group A/S - www.arp-hansen.dk - H1 2016 - Online,2016-07-03,Closed Won
Xaxis,a0063000002sxWJAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfj2AAD,DKK,ARP Hansen Hotel Group A/S - www.arp-hansen.dk - H2 - Online,2016-12-18,Closed Won
Xaxis,a0063000002sxWKAAY,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfj3AAD,DKK,Arriva Danmark A/S - Online uge 25-31,2016-08-31,Closed Won
Xaxis,a0063000002sxWKAAY,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfj3AAD,DKK,Arriva Danmark A/S - Online uge 30-37 2016,2016-09-18,Closed Won
Xaxis,a0063000002sxWKAAY,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfj3AAD,DKK,Arriva Danmark A/S - Online uge 40-42 2016,2016-10-23,Closed Won
Xaxis,a0063000002sxWKAAY,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfj3AAD,DKK,Arriva Danmark A/S - Online uge 9-26 2016,2016-06-30,Closed Won
Xaxis,a0063000002sxWlAAI,a0063000002sxW0AAI,012i0000001EAyNAAW,0016300000FXfjeAAD,DKK,Center for Erhvervsrettede udd Lolland Falster - Nye studerende til gymnasier,2016-07-31,Closed Won
Xaxis,a0063000002sxWmAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjfAAD,DKK,Center for Socialt Udsatte - CSU - 2015 - Alkohol 12 januar,2016-08-31,Closed Won
Xaxis,a0063000002sxWnAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjgAAD,DKK,Centerforeningen - Aftenabent efterar,2016-09-22,Closed Won
Xaxis,a0063000002sxWnAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjgAAD,DKK,Centerforeningen - Aftenabent forar - Online,2016-05-31,Closed Won
Xaxis,a0063000002sxWnAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjgAAD,DKK,Centerforeningen - Fodselsdagskatalog - Uge 17 - Online,2016-05-31,Closed Won
Xaxis,a0063000002sxWnAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjgAAD,DKK,Centerforeningen - Glostrup - 2016 - Uge 41-43,2016-10-30,Closed Won
Xaxis,a0063000002sxWnAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjgAAD,DKK,Centerforeningen - Glostrup Forarskatalog 2016,2016-04-30,Closed Won
Xaxis,a0063000002sxWnAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjgAAD,DKK,Centerforeningen - Sondagsabent - online,2016-02-29,Closed Won
Xaxis,a0063000002sxWnAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjgAAD,DKK,Centerforeningen - Udsalg sommer - Online,2016-06-30,Closed Won
Xaxis,a0063000002sxWnAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjgAAD,DKK,Centerforeningen - Vinterferie uge 7+8 - Online,2016-02-29,Closed Won
Xaxis,a0063000002sxWnAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjgAAD,DKK,"Centerforeningen City Vest - Forars kampagne, ink. open by night, City Vest, 20",2016-03-31,Closed Won
Xaxis,a0063000002sxWnAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjgAAD,DKK,"Centerforeningen City Vest - Online, arsplan, kontinuerligt spor",2016-12-31,Closed Won
Xaxis,a0063000002sxWOAAY,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfj8AAD,DKK,Atria Danmark A/S - 3-stjernet - Video kampagne - Efterar 2016,2016-09-30,Closed Won
Xaxis,a0063000002sxWOAAY,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfj8AAD,DKK,Atria Danmark A/S - TV - Dansk Kod uge 1-2 2016,2016-01-31,Closed Won
Xaxis,a0063000002sxWOAAY,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfj8AAD,DKK,Atria Danmark A/S - TV - Dansk Kod uge 4-5 2016,2016-02-29,Closed Won
Xaxis,a0063000002sxWOAAY,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfj8AAD,DKK,Atria Danmark A/S - TV - Frokost Favorit uge 8-9 2016,2016-03-31,Closed Won
Xaxis,a0063000002sxWOAAY,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfj8AAD,DKK,Atria Danmark A/S - TV - uge 18-19 2016,2016-05-31,Closed Won
Xaxis,a0063000002sxWOAAY,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfj8AAD,DKK,Atria Danmark A/S - TV - uge 24-25 2016,2016-06-30,Closed Won
Xaxis,a0063000002sxWOAAY,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfj8AAD,DKK,Atria Danmark A/S - TV Madpakke - uge 40-43 2016,2016-10-30,Closed Won
Xaxis,a0063000002sxWOAAY,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfj8AAD,DKK,Atria Danmark A/S - TV uge 33-37 2016,2016-09-18,Closed Won
Xaxis,a0063000002sxWpAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjlAAD,DKK,City2 - City 2 - Online,2016-12-31,Closed Won
Xaxis,a0063000002sxWpAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjlAAD,DKK,City2 - Staderne - Q1 - 2016 - Online,2016-03-31,Closed Won
Xaxis,a0063000002sxWpAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjlAAD,DKK,City2 - Staderne Q2 -ar 2016,2016-06-30,Closed Won
Xaxis,a0063000002sxWrAAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfjnAAD,DKK,Color Line Danmark A/S - Efterar 2016 / Familie / Uge 35-36 / Digital,2016-09-11,Closed Won
Xaxis,a0063000002sxWrAAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfjnAAD,DKK,Color Line Danmark A/S - Par / Sommer 2016 Ekstra / Uge 16-18 / Digital,2016-05-31,Closed Won
Xaxis,a0063000002sxWrAAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfjnAAD,DKK,Color Line Danmark A/S - Sommer 2016 / Uge 13-34 / Digital,2016-08-31,Closed Won
Xaxis,a0063000002sxWrAAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfjnAAD,DKK,Color Line Danmark A/S - Vinter 2017 / Pakkerejser / Uge 37-48 / Digital,2016-12-25,Closed Won
Xaxis,a0063000002sxWrAAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfjnAAD,DKK,Color Line Danmark A/S - Vinter 2017 / Telemark / Uge 37-44 / Digital,2016-11-06,Closed Won
Xaxis,a0063000002sxWsAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjpAAD,DKK,Copenhagen Designer Outlet - Always on Feb-Dec,2016-12-31,Closed Won
Xaxis,a0063000002sxWsAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfjpAAD,DKK,Copenhagen Designer Outlet - Cph Design Outlet - udsalg vinter 2016,2016-01-31,Closed Won
Xaxis,a0063000002sxWwAAI,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfjtAAD,DKK,"CW Obel Ejendomme - Always On, 2016, SEM + online",2016-12-31,Closed Won
Xaxis,a0063000002sxWwAAI,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfjtAAD,DKK,"CW Obel Ejendomme - April burst 2016, online",2016-05-31,Closed Won
Xaxis,a0063000002sxWzAAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfjwAAD,DKK,Danica Pension - Sundhedskampagne,2016-06-30,Closed Won
Xaxis,a0063000002sxX0AAI,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfjyAAD,DKK,Dansk Energi - Dansk Energi - Oplysningskampagne - w10-14 - 2016,2016-04-30,Closed Won
Xaxis,a0063000002sxX1AAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfjzAAD,DKK,Dansk Fuels A/S - V-Power Online F1 aktivering 2016 2H - Ad hoc,2016-11-27,Closed Won
Xaxis,a0063000002sxX2AAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfk0AAD,DKK,Dansk Shell A/S - Carwash - Online week 17-21- P5,2016-05-31,Closed Won
Xaxis,a0063000002sxX2AAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfk0AAD,DKK,Dansk Shell A/S - Shell Card - online recruitm and activation - P2,2016-12-31,Closed Won
Xaxis,a0063000002sxX2AAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfk0AAD,DKK,Dansk Shell A/S - V-Power Online F1 aktivering 2016 - Ad hoc,2016-06-30,Closed Won
Xaxis,a0063000002sxX2AAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfk0AAD,DKK,Dansk Shell A/S - V-Power Online week 41-44 - P11,2016-11-05,Closed Won
Xaxis,a0063000002sxX4AAI,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfk2AAD,DKK,Dayz ApS - Weekend salg,2016-06-30,Closed Won
Xaxis,a0063000002sxX4AAI,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfk2AAD,DKK,Groupm Danmark A/S - Dayz ApS - Test MediaTrader Digital,2016-02-29,Closed Won
Xaxis,a0063000002sxX4AAI,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfk2AAD,DKK,Groupm Trading A/S - Dayz ApS - Test MediaTrader Digital,2016-02-29,Closed Won
Xaxis,a0063000002sxXaAAI,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfkdAAD,DKK,Finansforbundet - IT-HvemHvadHvor / April-Juni 2016 / Digital,2016-06-30,Closed Won
Xaxis,a0063000002sxXbAAI,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfkeAAD,DKK,Groupm Danmark A/S - Fingerspitz aps - Sega gardinbussen,2016-01-31,Closed Won
Xaxis,a0063000002sxXbAAI,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfkeAAD,DKK,Groupm Trading A/S - Fingerspitz aps - Sega gardinbussen,2016-01-31,Closed Won
Xaxis,a0063000002sxXBAAY,a0063000002sxW0AAI,012i0000001EAyNAAW,0016300000FXfkBAAT,DKK,DIS - Danish Study International Pr - DIS - ConzoomDigital,2016-06-30,Closed Won
Xaxis,a0063000002sxXeAAI,a0063000002sxW0AAI,012i0000001EAyNAAW,0016300000FXfkiAAD,DKK,Forbrugsforeningen af 1886 - Forbrugsforeningen - Digital Conzoom - Sep 2016,2016-09-25,Closed Won
Xaxis,a0063000002sxXEAAY,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfkEAAT,DKK,DK Company A/S - QUISMA - DK Company - Digital performance - 2016,2016-12-31,Closed Won
Xaxis,a0063000002sxXEAAY,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfkEAAT,DKK,DK Company A/S - QUISMA - DK Company - Programmatic - 2016,2016-12-31,Closed Won
Xaxis,a0063000002sxXGAAY,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfkGAAT,DKK,"Dong Energy - BtC - Eljagten, w. 41-44 2016, Online",2016-11-06,Closed Won
Xaxis,a0063000002sxXHAAY,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfkHAAT,DKK,"Dong Energy - Corporate - Dong Havmollesafari, del 2 W 37-38 2016, Online",2016-09-25,Closed Won
Xaxis,a0063000002sxXHAAY,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfkHAAT,DKK,"Dong Energy - Corporate - Sponsor pa OL W31-33 2016, Online",2016-08-31,Closed Won
Xaxis,a0063000002sxXjAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfkqAAD,DKK,Frederiksberg Centret - Sale Summer - online,2016-06-30,Closed Won
Xaxis,a0063000002sxXkAAI,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfkrAAD,DKK,Frie Skolers Laererforening - Online - Fair Laererlon Nu - Forar - 2016,2016-05-29,Closed Won
Xaxis,a0063000002sxXKAAY,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfkKAAT,DKK,Drive Now - Online uge 35-37,2016-09-18,Closed Won
Xaxis,a0063000002sxXKAAY,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfkKAAT,DKK,Drive Now - Online uge 38-52,2016-12-31,Closed Won
Xaxis,a0063000002sxXNAAY,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfkPAAT,DKK,Eksport Kredit Fonden - Leadgenerator 2016 / Digital,2017-05-31,Closed Won
Xaxis,a0063000002sxXoAAI,a0063000002sxW0AAI,012i0000001EAyNAAW,0016300000FXfkxAAD,DKK,GGP Denmark A/S - Stiga - Aconto 6 - Direct + resterende budget 2016,2016-09-04,Closed Won
Xaxis,a0063000002sxXOAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfkQAAT,DKK,El-Salg A/S - Online Elsalg - 2016 - LYSPUNKT,2016-11-30,Closed Won
Xaxis,a0063000002sxXPAAY,a00i000000GIJlIAAX,012i0000001EAydAAG,0016300000FXfkRAAT,SEK,ELON Elkedjan Logistic AB - Elon Utbudsannonsering Okt-Dec 2016,2016-12-22,Closed Won
Xaxis,a0063000002sxXPAAY,a00i000000GIJlIAAX,012i0000001EAydAAG,0016300000FXfkRAAT,SEK,ELON Elkedjan Logistic AB - Mindshare X ELON Utbudsannonsering 10 Prem Dis BT LL V43-51 2016,2016-12-22,Closed Won
Xaxis,a0063000002sxXQAAY,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfkSAAT,DKK,Engineer the future f.m.b.a - ETF - Engineer The Future / Feb-Mar /w7-8-9-10 201,2016-03-31,Closed Won
Xaxis,a0063000002sxXQAAY,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfkSAAT,DKK,Engineer the future f.m.b.a - ETF - Optagelses kampagne - Juni/Juli 2016 {CUID:4,2016-07-31,Closed Won
Xaxis,a0063000002sxXQAAY,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfkSAAT,DKK,Engineer the future f.m.b.a - ETF - Video - Samarbejdspartnere - Februar/Marts -,2016-03-31,Closed Won
Xaxis,a0063000002sxXRAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfkTAAT,DKK,Erhvervsakademi Dania - Erhvervsakademi Dania - grunduddannelser - banner,2016-12-31,Closed Won
Xaxis,a0063000002sxXRAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfkTAAT,DKK,Erhvervsakademi Dania - Online -,2016-04-30,Closed Won
Xaxis,a0063000002sxXRAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfkTAAT,DKK,Erhvervsakademi Dania - Online - 2016 - Efteruddannelse - uge 25 - 35,2016-09-04,Closed Won
Xaxis,a0063000002sxXRAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfkTAAT,DKK,Erhvervsakademi Dania - Online - 2016 - Ekstra indsats - Juni,2016-07-31,Closed Won
Xaxis,a0063000002sxXRAAY,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfkTAAT,DKK,Erhvervsakademi Dania - Online 2016 - Dania Hobro - banner,2016-07-31,Closed Won
